Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,Q_RecaptchaScore,Q0_ProlificID,Q1,Q2,Q3,Q4,Q4_5_TEXT,Q5,Q6,Q7,Q7_4_TEXT,Q8,Q8_5_TEXT,Q9,Q9_9_TEXT,Q10_1,Q11,Q11_7_TEXT,Q12,Q13,Q13_7_TEXT,Q14,Q15,Q16 ,Q17,Q17_1_TEXT,Q18,Q19,Q20,Q21,Q21_5_TEXT,Q22,Q23,Q24,Q24_4_TEXT,Q25,Q25_5_TEXT,Q26,Q26_9_TEXT,Q27_1,Q28,Q28_7_TEXT,Q29,Q30,Q30_7_TEXT,Q31,Q32,Q33,Q34,Q34_1_TEXT,Q35,Q36,Q37,Q38,Q39_1,Q40_1
420,True,7/22/25 13:57,R_8JIRLlVxFOaUPe6,"50,0765","19,9374",EN,"0,200000003",65be47c43d1e8c9147ac8a18,Yes,"I was speaking with my colleague about the recent cyberattacks in Russo-Ukrainian war. The conversation took place in our company office. I was mentioning the russian cyberattack on Ukrainian power grind back in 2015, were two regions were affected by the cyberattack. We were discussing certifications and a topic of security was brought up and we were discussing cybersecurity in more details, how it impacts many aspects of life. I think we were discussing this for 20 minutes.",1,Colleague,,Myself,No,Workplace/University,,News story or social media post,,"Incidents ",,4,"Interested/curious,Confident/informed",,It was an interesting topic about which I knew enough to start the converstation.,Interested/curious,,My colleague is interested in cybersecurity topic and he was involved in the converstation.,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,31,Male,Poland,IT consultant,2,5 (Strongly agree)
391,True,7/22/25 13:57,R_8aOSCnZR4EApaTv,"51,1134","10,6407",DE,"0,8000000119",5a74e93feea3d300016dd8ca,Yes,"A few months ago, a friend of mine received an email claiming that one of his accounts had been hacked and that he needed to click on a link and create a new password. We were fairly quick to realize that this was phishing, so we had a quick chat about it and I explained exactly what it was, as he wasn't very familiar with the concept. I also showed him how to set up two-step verification and recommended a special password manager. The conversation lasted about 15 minutes.",1,Friend,,Other,No,At home,,Someone asked for advice,,"Identity theft or fraud,Phishing or scams,Security behavior ,Security tools ",,5 (Strongly agree),"Confident/informed,Helpful/responsible",,"I am quite knowledgeable in this area through my work alone, so I informed myself and also felt helpful.","Interested/curious,Worried/anxious",,"He was concerned about the email he received, but at the same time curious about what I told him.",Yes,He now uses a password manager and two-step verification.,"No, but I plan to have one in the future",,No,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Germany,Computer scientist,5 (Strongly agree),5 (Strongly agree)
749,True,7/22/25 13:59,R_8HnqQKdR2hzLHfZ,"52,3834","16,843",EN,"0,8000000119",5de42a01a7cb2401ccc682c3,Yes,"I was talking with my cousing because there was a breach in her facebook account. I had a request from ""her"" to pay for her shopping but on messanger. I called my cousin she said that her account were hacked and that she clicked on wrong pishing site and her facebook data was stolen. It was somewhere like 1 month ago. After that i called my mom and sister to tell her that Kinga's (my cousing name) facebook account was stolen and to do not fall for a payment scam scheme. ",3,Other (please specify),Family,Myself,No,"Public space (e.g., café, train)",,Personal experience (e.g. cybersecurity incident),,"Identity theft or fraud,Incidents ,Phishing or scams",,4,"Worried/anxious,Annoyed",,I was kind of sissapointed in my cousin - because she fall for a simple scam and worried about my mom because she is kind of old and do not understand scams so i had to protect her.,Worried/anxious,,Was ashamed because she caused a problem and overall make poor decision to trust some pishing sites.,Yes,My cousin is now more aware and alert about pishing scams.,,,No,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Poland,Call  Center Manager,3,5 (Strongly agree)
720,True,7/22/25 13:59,R_25FmRMggtFufKQ9,"37,9842","23,7353",EN,"0,5",5c59479c2cda3d0001cead5d,Yes,"I work in IT at a government service and there was a call that my colleague (also IT) answered. It was another colleague that was concerned about an e-mail she received. The e-mail was claiming to have been sent by the Police and it stated that a fine had been issued due to the receiver's visits to illegal web pages. Of course, this was a phising e-mail, but our colleague was concerned.
After reassuring her that it was a fake, we gave her some quick tips on how to detect e-mail frauds.
After she hang up the phone, me and my IT colleague continued our conversation about how many of our colleagues cannot easily identify fake e-mails.
The whole conversation lasted about 30mins",2,Colleague,,Other,No,Workplace/University,,"Personal experience (e.g. cybersecurity incident),Someone asked for advice",,Phishing or scams,,5 (Strongly agree),"Interested/curious,Confident/informed,Helpful/responsible",,"I am very interested in matters of cyber security and how to protect ourselves. I have also attended some seminars about detecting fraud and/or phising via e-mail. I am always interested in the ""tricks"" that are used on those ocasions.",Worried/anxious,,The colleague that called was anxious because she thought she had done something wrong and that the e-mail might be real,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,38,Female,Greece,IT and programming,5 (Strongly agree),5 (Strongly agree)
771,True,7/22/25 14:01,R_88Yb21k279jB2cU,"48,1475","11,5865",DE,"0,8000000119",66283d9da33f3d5231de7e21,Yes,"That was actually just yesterday. A colleague and I were discussing passwords for the employee portal, where we can view our pay slips and submit requests, for example.

My colleague was sitting in the office across from me. The conversation started when she mentioned that she had to change her password. I asked why, and she said that you have to change it every few years. For context: my colleague has been working at our agency longer than I have, so it wasn't time for me to change mine yet.
I groaned and said that I had already had extreme difficulty finding a password that met the site's requirements. The thought of having to come up with a new password again was frustrating, and I told my colleague so. She expressed understanding and said that she writes this password down in a Word document.

After about two minutes, the conversation was over and we went back to our work.",1,Colleague,,Other,No,Workplace/University,,Work/school-related requirement,,"Security behavior ",,2,"Interested/curious,Annoyed",,"Interested, because I wanted to know what my colleague had to say about it—and annoyed, because I prefer to use simple passwords. The topic is frustrating.",Interested/curious,,My colleague loves to chat and is interested in other people and opinions.,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Germany,Clerk,3,5 (Strongly agree)
708,True,7/22/25 14:01,R_2OcC3xrjIc5tdj6,"48,069","11,6125",DE,"0,400000006",66d07c4598239f725fa002b6,Yes,"Regular occupational safety training sessions on data security and cybersecurity are held. The discussions take place at the company. Topics include data protection, identity theft, password protection, etc., data security, and data breaches. These sessions are prompted by the fact that incidents continue to occur at various companies. The training sessions and discussions vary in length, usually lasting between 30 and 60 minutes.",20,Colleague,,Other,"Yes, somebody I know",Workplace/University,,Work/school-related requirement,,"Application areas,Identity theft or fraud,Incidents ,Phishing or scams,Privacy tools ,Security behavior ,Security tools ,Surveillance or data collection ",,4,Interested/curious,,important topic,Interested/curious,,important for others too,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,31,Male,Germany,Controlling,3,5 (Strongly agree)
606,True,7/22/25 14:02,R_8DCtu2E976AROJH,"54,5143","18,5294",EN,"0,8999999762",5fb1bda4dc80b7701dea5a79,Yes,"I was talking about cybersecurity with my mom. I was talking on a phone with her, how much AI is scary and it is so easy to make a lot of pictures without my permission with using just my face. I don't remember what triggered the conversation, we were talking about computer or something, that's why it started I guess. 
We didn't talk a lot about that, just more like oh it is scares me, oh true it is real problem and that's it. Usually I don't talk about cybersecurity with my friends. 

Sometimes I talk with my boyfriend about bots and spam that influence social media for example about war in Ukraine etc.",1,Other (please specify),Family,,No,Other (please specify),Phone call,Other (please specify),Don't remember,"Identity theft or fraud,Phishing or scams",,4,Worried/anxious,,"This topic is so scary, because I think whenever I will learn how thiefs are working they will find new way to scam me","Interested/curious,Worried/anxious",,My mom is interested in this topics because she want to be smart and doesn't wanna be scammed by people. But also she was anxious how many scams are out there in the world,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,26,Female,Poland,Japanese studies,4,5 (Strongly agree)
964,True,7/22/25 14:02,R_8tyv8DCSiveUfYd,"50,6375","3,0542",EN,"0,8999999762",67d146b94afb279ab2a9caea,Yes,"I talk with a friend , it was in his home , we talk about cybersecurity on banking applications, sometimes we received fake emails with exactly the design of the bank internet site or with the design of sites like paypal but it's fake, my friend show me an example of this on his smartphone.
We talked thirty minutes about this.
I said that on the fake site there are a lot of spelling mistakes but my friend sais that now there is no mistakes.
My friend also said that now with the I A all the conversations could be listened and recorded if the smartphone is open so now he close his smartphone when he talks about confidentials matters",1,Friend,,Myself,No,At home,,Personal experience (e.g. cybersecurity incident),,"Application areas,Incidents ,Phishing or scams,Surveillance or data collection ",,4,"Interested/curious,Confident/informed",,because the subject interested me,"Interested/curious,Confident/informed",,"for the same reason, he is iterested by the subject",No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,62,Female,France,Geography,3,5 (Strongly agree)
466,True,7/22/25 14:03,R_2zhGnPTHtiHx5Am,"41,4473","2,2521",EN,"0,8999999762",5dcdd11e8f1e3b02ff99dddc,Yes,"I was talking with my roommate in our living room about how the phone is eavesdropping us, it took place beacuse we were talking about a certain topic, and minutes later, we saw post of this topic on social media, it lasted less than 2 minutes.",1,Friend,,Other,No,At home,,News story or social media post,,"Application areas,Privacy tools ,Surveillance or data collection ",,4,"Worried/anxious,Annoyed",,Because apparently our data is getting used without our consent.,"Worried/anxious,Annoyed",,For the same reason.,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,26,Male,Spain,Psychology,1 (Strongly disagree),5 (Strongly agree)
858,True,7/22/25 14:03,R_2E1j3dEDSxECI6W,"51,1184","17,0177",EN,"0,8000000119",5bb7aae585ac1e000108c7f6,Yes,"i talked to my friend about cybersecurity. I talked about setting the moste secure password possible. The more letters, numbers and special characters., the better.  Its  also best to write down these passwords in your head, instead of on a piece of paper.",1,Friend,,Myself,No,At home,,"Personal experience (e.g. cybersecurity incident),News story or social media post",,"Security behavior ",,4,"Confident/informed,Helpful/responsible",,I have fallen victim to data fraud more than once,Interested/curious,,dont know,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,40,Female,Poland,Sociology,3,4
